cmpid, context, order, belong, p, op, condition, is_desirable, offsets, state
3623458478, 769907, 196609, 5615, 65535, 511, 2, 58, 58, true, 13-14, OneByte
3623458478, 769907, 262145, 5615, 65535, 511, 2, 58, 59, true, , OneByte
3623458478, 769907, 327681, 5615, 65535, 511, 2, 58, 49, true, , OneByte
3623458478, 769907, 393217, 5652, 65535, 511, 0, 67, 42, false, 13-14, Unsolvable
1442106695, 769907, 1, 5615, 65535, 32, 2, 73, 73, false, , OneByte
2280487076, 769907, 1, 5615, 65535, 288, 2, 58, 4d, true, , OneByte
3344215128, 468042, 1, 5621, 65535, 288, 2, 1, 0, true, , OneByte
31352790, 898368, 2, 5621, 65535, 32, 2, 73, 45, false, , OneByte
660064975, 366015, 2, 5656, 65535, 32, 2, 42, 4c, false, , OneByte
1980194926, 366015, 2, 5656, 65535, 32, 2, 42, 4b, true, , OneByte
1441259354, 468042, 2, 5656, 65535, 32, 0, 42, 0, false, 14-15, Unsolvable
2546394141, 468042, 2, 5621, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 468042, 2, 5621, 65535, 288, 2, 1, 0, false, , OneByte
4144043383, 895368, 1, 5624, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 78513, 1, 5626, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 895368, 1, 5628, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 895368, 1, 5630, 65535, 288, 2, 51, 52, true, , OneByte
1441259354, 952707, 1, 5675, 65535, 32, 0, 42, 0, false, 14-15, Unsolvable
2546394141, 952707, 1, 5634, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 952707, 1, 5634, 65535, 288, 2, 1, 0, true, , OneByte
3623479664, 468042, 1, 5634, 65535, 288, 2, 41, 41, true, , OneByte
1645617483, 163273, 1, 5676, 65535, 32, 2, 42, 5f, false, , OneByte
641885154, 163273, 1, 5706, 65535, 32, 0, 30, 5f, false, 14-15, Unsolvable
28810767, 163273, 1, 5706, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546268510, 163273, 1, 5676, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 163273, 1, 5635, 65535, 288, 2, 8, 0, true, , OneByte
2546327019, 769907, 1, 5636, 65535, 32, 2, 73, 73, true, , OneByte
151029987, 382626, 1, 5637, 65535, 32, 2, 73, 47, false, , OneByte
3842195558, 468042, 1, 5637, 65535, 32, 2, 73, 45, true, , OneByte
1359269887, 223563, 1, 5637, 65535, 32, 2, 73, 42, true, , OneByte
4077809662, 223563, 1, 5637, 65535, 32, 2, 73, 49, false, , OneByte
2546232870, 633484, 1, 5637, 65535, 32, 0, 73, 0, false, 14-15, Unsolvable
3623458478, 633484, 1, 5637, 65535, 511, 2, 73, 43, true, , OneByte
3623458478, 633484, 65537, 5637, 65535, 511, 2, 73, 4e, true, , OneByte
3623458478, 633484, 131073, 5637, 65535, 511, 2, 73, 4d, true, , OneByte
3623458478, 633484, 196609, 5637, 65535, 511, 2, 73, 58, true, , OneByte
3623458478, 633484, 262145, 5637, 65535, 511, 2, 73, 59, true, , OneByte
3623458478, 633484, 327681, 5637, 65535, 511, 0, 73, 49, false, 14-15, Unsolvable
3623458478, 633484, 393217, 5637, 65535, 511, 0, 73, 42, false, 14-15, Unsolvable
151029987, 493238, 1, 5679, 65535, 32, 2, 42, 47, false, , OneByte
846525343, 468042, 1, 5716, 65535, 32, 2, 30, 55, false, , OneByte
2539576030, 468042, 1, 5716, 65535, 32, 2, 30, 4b, true, , OneByte
1381347794, 468042, 1, 5716, 65535, 32, 2, 30, 45, true, , OneByte
1441259354, 369552, 1, 5716, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546394141, 369552, 1, 5639, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 369552, 1, 5639, 65535, 288, 2, 1, 0, true, , OneByte
4144043383, 468042, 1, 5639, 65535, 288, 2, 73, 75, true, , OneByte
2546232870, 425837, 1, 14246, 65535, 288, 0, 67, 0, false, 14-15, Unsolvable
3623458478, 425837, 1, 5680, 65535, 511, 2, 42, 43, true, , OneByte
3623458478, 425837, 65537, 5680, 65535, 511, 2, 42, 4e, true, , OneByte
3623458478, 425837, 131073, 5680, 65535, 511, 2, 42, 4d, true, , OneByte
3623458478, 425837, 196609, 5680, 65535, 511, 2, 42, 58, true, , OneByte
3623458478, 425837, 262145, 5680, 65535, 511, 2, 42, 59, true, , OneByte
3623458478, 425837, 327681, 5680, 65535, 511, 2, 42, 49, true, , OneByte
3623458478, 425837, 393217, 5640, 65535, 511, 2, 73, 42, true, , OneByte
1925655463, 349843, 1, 5641, 65535, 32, 2, 73, 42, true, , OneByte
86432302, 349843, 1, 5641, 65535, 32, 0, 73, 0, false, 14-15, Unsolvable
3623475044, 349843, 1, 5744, 65535, 511, 2, 62, 70, true, , OneByte
3623475044, 349843, 65537, 5744, 65535, 511, 2, 62, 68, true, , OneByte
3623475044, 349843, 131073, 5744, 65535, 511, 2, 62, 74, false, , OneByte
3623475044, 349843, 196609, 5744, 65535, 511, 2, 62, 6d, false, , OneByte
3623475044, 349843, 262145, 5744, 65535, 511, 2, 62, 79, false, , OneByte
3623475044, 349843, 327681, 5744, 65535, 511, 2, 62, 6f, false, , OneByte
3623475044, 349843, 393217, 5744, 65535, 511, 2, 62, 6a, false, , OneByte
3623475044, 349843, 458753, 5744, 65535, 511, 2, 62, 61, false, , OneByte
3623475044, 349843, 524289, 5641, 65535, 511, 2, 73, 73, true, 14-15, OneByte
3623475044, 349843, 589825, 5744, 65535, 511, 2, 62, 6c, false, , OneByte
3623475044, 349843, 655361, 5744, 65535, 511, 2, 62, 78, false, , OneByte
3623475044, 349843, 720897, 5744, 65535, 511, 2, 62, 6e, false, , OneByte
3623475044, 349843, 786433, 5744, 65535, 511, 2, 62, 69, false, , OneByte
3623475044, 349843, 851969, 5641, 65535, 511, 2, 73, 62, true, , OneByte
3623475044, 349843, 917505, 5744, 65535, 511, 2, 62, 63, true, , OneByte
1645617483, 667841, 1, 5642, 65535, 32, 2, 73, 5f, false, , OneByte
641885154, 667841, 1, 5642, 65535, 32, 0, 73, 5f, false, 14-15, Unsolvable
28810767, 667841, 1, 5642, 65535, 32, 0, 73, 0, false, 14-15, Unsolvable
2546268510, 667841, 1, 5642, 65535, 288, 2, 0, 0, true, , OneByte
3623454353, 667841, 1, 5642, 65535, 288, 2, 8, 0, true, , OneByte
3343731315, 769907, 1, 5644, 65535, 32, 0, 73, 0, false, 14-15, Unsolvable
3344377290, 769907, 1, 5644, 65535, 32, 2, 8, 0, true, , OneByte
2280469355, 769907, 1, 5644, 65535, 294, 2, 18, ff, true, , OneByte
3623479334, 468042, 1, 5645, 65535, 288, 2, 4f, 50, true, , OneByte
1441259354, 433562, 1, 5685, 65535, 32, 0, 42, 0, false, 14-15, Unsolvable
2546394141, 433562, 1, 5645, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 433562, 1, 5645, 65535, 288, 2, 1, 0, true, , OneByte
94058371, 468042, 1, 5686, 65535, 32, 2, 42, 4c, false, , OneByte
3623479103, 468042, 1, 5647, 65535, 288, 2, 51, 52, true, , OneByte
1441259354, 49625, 1, 5686, 65535, 32, 0, 42, 0, false, 14-15, Unsolvable
2546394141, 49625, 1, 5648, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 49625, 1, 5648, 65535, 288, 2, 1, 0, true, , OneByte
282175114, 468042, 1, 5786, 65535, 32, 2, 67, 45, false, , OneByte
1441259354, 418725, 1, 5786, 65535, 32, 0, 67, 0, false, 14-15, Unsolvable
2546394141, 418725, 1, 5650, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 418725, 1, 5650, 65535, 288, 2, 1, 0, true, , OneByte
1441259354, 612307, 1, 5688, 65535, 32, 0, 42, 0, false, 14-15, Unsolvable
2546394141, 612307, 1, 5651, 65535, 36, 2, 12, 1a, true, , OneByte
3344215128, 612307, 1, 5651, 65535, 288, 2, 1, 0, true, , OneByte
2546232870, 258768, 1, 5654, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
3623458478, 258768, 1, 5654, 65535, 511, 2, 30, 43, true, , OneByte
3623458478, 258768, 65537, 5819, 65535, 511, 2, 4d, 4e, true, , OneByte
3623458478, 258768, 131073, 5654, 65535, 511, 2, 30, 4d, true, , OneByte
3623458478, 258768, 196609, 5819, 65535, 511, 2, 4d, 58, true, , OneByte
3623458478, 258768, 262145, 5819, 65535, 511, 2, 4d, 59, true, , OneByte
3623458478, 258768, 327681, 5654, 65535, 511, 2, 30, 49, true, , OneByte
3623458478, 258768, 393217, 5654, 65535, 511, 2, 30, 42, true, , OneByte
3344215128, 895368, 1, 5673, 65535, 288, 2, 1, 0, true, , OneByte
3623465573, 952707, 1, 5675, 65535, 511, 2, 42, 52, true, , OneByte
3623465573, 952707, 65537, 5675, 65535, 511, 2, 42, 51, true, , OneByte
3623465573, 952707, 131073, 5675, 65535, 511, 2, 42, 50, true, , OneByte
3623465573, 952707, 196609, 5675, 65535, 511, 2, 42, 4f, true, , OneByte
3623465573, 952707, 262145, 5675, 65535, 511, 2, 42, 41, true, , OneByte
3623465573, 952707, 327681, 5675, 65535, 511, 2, 42, 53, true, , OneByte
3623465573, 952707, 393217, 5675, 65535, 511, 2, 42, 54, true, , OneByte
3623465573, 952707, 458753, 5675, 65535, 511, 2, 42, 46, true, , OneByte
3623465573, 952707, 524289, 5675, 65535, 511, 2, 42, 44, true, , OneByte
3623465573, 952707, 589825, 5675, 65535, 511, 2, 42, 42, true, 14-15, OneByte
3623454419, 163273, 1, 5676, 65535, 294, 2, 90, ff, true, , OneByte
3623455343, 272764, 1, 5677, 65535, 32, 2, 42, 75, false, , OneByte
3623444882, 272764, 1, 5823, 65535, 32, 0, 30, 0, false, 14-15, Unsolvable
2546264649, 272764, 1, 5677, 65535, 288, 2, 0, 0, true, , OneByte
3623465573, 369552, 1, 5716, 65535, 511, 2, 30, 52, true, , OneByte
3623465573, 369552, 65537, 5716, 65535, 511, 2, 30, 51, true, , OneByte
3623465573, 369552, 131073, 5716, 65535, 511, 2, 30, 50, true, , OneByte
3623465573, 369552, 196609, 5716, 65535, 511, 2, 30, 4f, true, , OneByte
3623465573, 369552, 262145, 5716, 65535, 511, 2, 30, 41, true, , OneByte
3623465573, 369552, 327681, 5716, 65535, 511, 2, 30, 53, false, , OneByte
3623465573, 369552, 393217, 5716, 65535, 511, 2, 30, 54, true, , OneByte
3623465573, 369552, 458753, 5716, 65535, 511, 2, 30, 46, true, , OneByte
3623465573, 369552, 524289, 5716, 65535, 511, 2, 30, 44, true, , OneByte
3623465573, 369552, 589825, 5679, 65535, 511, 2, 42, 42, true, 14-15, OneByte
3623454419, 667841, 1, 5682, 65535, 294, 2, 90, ff, true, , OneByte
3623487320, 769907, 1, 5750, 65535, 294, 2, 90, ff, true, , OneByte
3623468114, 769907, 1, 5684, 65535, 511, 2, 42, 43, true, , OneByte
3623468114, 769907, 65537, 5750, 65535, 511, 2, 43, 53, true, , OneByte
3623465573, 433562, 1, 5753, 65535, 511, 2, 41, 52, true, , OneByte
3623465573, 433562, 65537, 5753, 65535, 511, 2, 41, 51, true, , OneByte
3623465573, 433562, 131073, 5753, 65535, 511, 2, 41, 50, true, , OneByte
3623465573, 433562, 196609, 5753, 65535, 511, 2, 41, 4f, true, , OneByte
3623465573, 433562, 262145, 5685, 65535, 511, 2, 42, 41, true, , OneByte
3623465573, 433562, 327681, 5753, 65535, 511, 2, 41, 53, true, , OneByte
3623465573, 433562, 393217, 5753, 65535, 511, 2, 41, 54, true, , OneByte
3623465573, 433562, 458753, 5753, 65535, 511, 2, 41, 46, true, , OneByte
3623465573, 433562, 524289, 5753, 65535, 511, 2, 41, 44, true, , OneByte
3623465573, 433562, 589825, 5685, 65535, 511, 2, 42, 42, true, 14-15, OneByte
3623465573, 49625, 1, 5686, 65535, 511, 2, 42, 52, true, , OneByte
3623465573, 49625, 65537, 5686, 65535, 511, 2, 42, 51, true, , OneByte
3623465573, 49625, 131073, 5686, 65535, 511, 2, 42, 50, true, , OneByte
3623465573, 49625, 196609, 5686, 65535, 511, 2, 42, 4f, true, , OneByte
3623465573, 49625, 262145, 5686, 65535, 511, 2, 42, 41, true, , OneByte
3623465573, 49625, 327681, 5785, 65535, 511, 2, 67, 53, false, , OneByte
3623465573, 49625, 393217, 5686, 65535, 511, 2, 42, 54, true, , OneByte
3623465573, 49625, 458753, 5686, 65535, 511, 2, 42, 46, true, , OneByte
3623465573, 49625, 524289, 5686, 65535, 511, 2, 42, 44, true, , OneByte
3623465573, 49625, 589825, 5686, 65535, 511, 2, 42, 42, true, 14-15, OneByte
3623465573, 418725, 1, 5786, 65535, 511, 2, 67, 52, true, , OneByte
3623465573, 418725, 65537, 5786, 65535, 511, 2, 67, 51, true, , OneByte
3623465573, 418725, 131073, 5786, 65535, 511, 2, 67, 50, true, , OneByte
3623465573, 418725, 196609, 5786, 65535, 511, 2, 67, 4f, true, , OneByte
3623465573, 418725, 262145, 5786, 65535, 511, 2, 67, 41, true, , OneByte
3623465573, 418725, 327681, 5786, 65535, 511, 2, 67, 53, true, , OneByte
3623465573, 418725, 393217, 5786, 65535, 511, 2, 67, 54, true, , OneByte
3623465573, 418725, 458753, 5786, 65535, 511, 2, 67, 46, true, , OneByte
3623465573, 418725, 524289, 5786, 65535, 511, 2, 67, 44, true, , OneByte
3623465573, 418725, 589825, 5687, 65535, 511, 2, 42, 42, true, 14-15, OneByte
3623465573, 612307, 1, 5688, 65535, 511, 2, 42, 52, false, , OneByte
3623465573, 612307, 65537, 5688, 65535, 511, 2, 42, 51, true, , OneByte
3623465573, 612307, 131073, 5688, 65535, 511, 2, 42, 50, true, , OneByte
3623465573, 612307, 196609, 5688, 65535, 511, 2, 42, 4f, true, , OneByte
3623465573, 612307, 262145, 5688, 65535, 511, 2, 42, 41, true, , OneByte
3623465573, 612307, 327681, 5688, 65535, 511, 2, 42, 53, false, , OneByte
3623465573, 612307, 393217, 5688, 65535, 511, 2, 42, 54, true, , OneByte
3623465573, 612307, 458753, 5688, 65535, 511, 2, 42, 46, true, , OneByte
3623465573, 612307, 524289, 5688, 65535, 511, 2, 42, 44, true, , OneByte
3623465573, 612307, 589825, 5688, 65535, 511, 2, 42, 42, true, 14-15, OneByte
2546232870, 135866, 1, 5696, 65535, 288, 0, 4e, 0, false, 14-15, Unsolvable
3623458478, 135866, 1, 5689, 65535, 511, 2, 30, 43, true, , OneByte
3623458478, 135866, 65537, 5689, 65535, 511, 2, 30, 4e, true, , OneByte
3623458478, 135866, 131073, 5689, 65535, 511, 2, 30, 4d, true, , OneByte
3623458478, 135866, 196609, 5696, 65535, 511, 2, 4e, 58, true, , OneByte
3623458478, 135866, 262145, 5696, 65535, 511, 2, 4e, 59, true, , OneByte
3623458478, 135866, 327681, 5689, 65535, 511, 2, 30, 49, true, , OneByte
3623458478, 135866, 393217, 5696, 65535, 511, 0, 4e, 42, false, 14-15, Unsolvable
3623479664, 952707, 1, 5690, 65535, 288, 2, 41, 41, true, , OneByte
4144043383, 952707, 1, 5693, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 135866, 1, 5695, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 952707, 1, 5697, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 952707, 1, 5699, 65535, 288, 2, 51, 52, true, , OneByte
2280487076, 633484, 1, 5712, 65535, 288, 2, 4d, 4d, true, , OneByte
2936652083, 468042, 1, 5715, 65535, 288, 0, 59, 70, false, 14-15, Unsolvable
220021658, 468042, 1, 5715, 65535, 288, 0, 59, 4c, false, 14-15, Unsolvable
2546232870, 604329, 1, 5716, 65535, 288, 0, 30, 0, false, 14-15, Unsolvable
3623458478, 604329, 1, 5716, 65535, 511, 2, 30, 43, true, , OneByte
3623458478, 604329, 65537, 5716, 65535, 511, 2, 30, 4e, true, , OneByte
3623458478, 604329, 131073, 5716, 65535, 511, 2, 30, 4d, true, , OneByte
3623458478, 604329, 196609, 5716, 65535, 511, 2, 30, 58, true, , OneByte
3623458478, 604329, 262145, 5716, 65535, 511, 2, 30, 59, true, , OneByte
3623458478, 604329, 327681, 5716, 65535, 511, 2, 30, 49, true, , OneByte
3623458478, 604329, 393217, 5716, 65535, 511, 0, 30, 42, false, 14-15, Unsolvable
3623479664, 369552, 1, 5717, 65535, 288, 2, 41, 41, false, , OneByte
4144043383, 369552, 1, 5721, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 604329, 1, 5725, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 369552, 1, 5727, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 369552, 1, 5729, 65535, 288, 2, 51, 52, true, , OneByte
2280487076, 425837, 1, 5739, 65535, 288, 2, 4d, 4d, true, , OneByte
2546232870, 657059, 1, 5768, 65535, 288, 0, 67, 0, false, 14-15, Unsolvable
3623458478, 657059, 1, 5752, 65535, 511, 2, 30, 43, true, , OneByte
3623458478, 657059, 65537, 5757, 65535, 511, 2, 49, 4e, true, , OneByte
3623458478, 657059, 131073, 5757, 65535, 511, 2, 49, 4d, true, , OneByte
3623458478, 657059, 196609, 5757, 65535, 511, 2, 49, 58, true, , OneByte
3623458478, 657059, 262145, 5757, 65535, 511, 2, 49, 59, true, , OneByte
3623458478, 657059, 327681, 5754, 65535, 511, 2, 43, 49, true, , OneByte
3623458478, 657059, 393217, 5768, 65535, 511, 0, 67, 42, false, 14-15, Unsolvable
3623479664, 433562, 1, 5753, 65535, 288, 2, 41, 41, true, , OneByte
4144043383, 433562, 1, 5756, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 657059, 1, 5758, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 433562, 1, 5760, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 433562, 1, 5762, 65535, 288, 2, 51, 52, true, , OneByte
2546232870, 809696, 1, 5785, 65535, 288, 0, 67, 0, false, 14-15, Unsolvable
3623458478, 809696, 1, 5769, 65535, 511, 2, 30, 43, true, , OneByte
3623458478, 809696, 65537, 5774, 65535, 511, 2, 49, 4e, true, , OneByte
3623458478, 809696, 131073, 5774, 65535, 511, 2, 49, 4d, true, , OneByte
3623458478, 809696, 196609, 5774, 65535, 511, 2, 49, 58, true, , OneByte
3623458478, 809696, 262145, 5774, 65535, 511, 2, 49, 59, true, , OneByte
3623458478, 809696, 327681, 5769, 65535, 511, 2, 30, 49, true, , OneByte
3623458478, 809696, 393217, 5785, 65535, 511, 0, 67, 42, false, 14-15, Unsolvable
3623479664, 49625, 1, 5770, 65535, 288, 2, 41, 41, false, , OneByte
4144043383, 49625, 1, 5773, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 809696, 1, 5776, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 49625, 1, 5778, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 49625, 1, 5780, 65535, 288, 2, 51, 52, true, , OneByte
2546232870, 719004, 1, 5786, 65535, 288, 0, 67, 0, false, 14-15, Unsolvable
3623458478, 719004, 1, 5786, 65535, 511, 2, 67, 43, true, , OneByte
3623458478, 719004, 65537, 5786, 65535, 511, 2, 67, 4e, true, , OneByte
3623458478, 719004, 131073, 5786, 65535, 511, 2, 67, 4d, true, , OneByte
3623458478, 719004, 196609, 5786, 65535, 511, 2, 67, 58, true, , OneByte
3623458478, 719004, 262145, 5786, 65535, 511, 2, 67, 59, true, , OneByte
3623458478, 719004, 327681, 5786, 65535, 511, 2, 67, 49, true, , OneByte
3623458478, 719004, 393217, 5786, 65535, 511, 0, 67, 42, false, 14-15, Unsolvable
2546232870, 380138, 1, 5787, 65535, 288, 0, 67, 0, false, 14-15, Unsolvable
3623458478, 380138, 1, 5787, 65535, 511, 2, 67, 43, true, , OneByte
3623458478, 380138, 65537, 5787, 65535, 511, 2, 67, 4e, true, , OneByte
3623458478, 380138, 131073, 5787, 65535, 511, 2, 67, 4d, true, , OneByte
3623458478, 380138, 196609, 5787, 65535, 511, 2, 67, 58, true, , OneByte
3623458478, 380138, 262145, 5787, 65535, 511, 2, 67, 59, true, , OneByte
3623458478, 380138, 327681, 5787, 65535, 511, 2, 67, 49, true, , OneByte
3623458478, 380138, 393217, 5787, 65535, 511, 0, 67, 42, false, 14-15, Unsolvable
3623479664, 418725, 1, 5788, 65535, 288, 2, 41, 41, true, , OneByte
4144043383, 418725, 1, 5792, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 719004, 1, 5794, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 418725, 1, 5796, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 418725, 1, 5798, 65535, 288, 2, 51, 52, true, , OneByte
3623479664, 612307, 1, 5804, 65535, 288, 2, 41, 41, false, , OneByte
4144043383, 612307, 1, 5807, 65535, 288, 0, 46, 75, false, 14-15, Unsolvable
2280487076, 380138, 1, 5809, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479334, 612307, 1, 5811, 65535, 288, 2, 4f, 50, true, , OneByte
3623479103, 612307, 1, 5813, 65535, 288, 2, 51, 52, false, , OneByte
2280487076, 258768, 1, 5819, 65535, 288, 2, 4d, 4d, true, , OneByte
3623449733, 272764, 1, 5823, 65535, 288, 2, 30, 30, true, , OneByte
3623455541, 272764, 1, 5823, 65535, 34, 0, 6, 6, false, 14-15, Unsolvable
3623484944, 272764, 1, 5823, 65535, 34, 2, 6, 6, true, , OneByte
3623466332, 272764, 1, 5823, 65535, 288, 1, 0, 0, false, 14-15, Unsolvable
3243867498, 898368, 1, 5823, 65535, 36, 2, 6, 6, true, , OneByte
577234503, 366015, 1, 5823, 65535, 36, 2, 6, 6, true, , OneByte
1731703510, 366015, 1, 5823, 65535, 36, 2, 6, 6, true, , OneByte
1141667903, 468042, 1, 5823, 65535, 36, 2, 6, 6, true, , OneByte
3623479664, 801360, 1, 5826, 65535, 288, 2, 41, 41, true, , OneByte
2280487076, 41321, 1, 5831, 65535, 288, 2, 4d, 4d, true, , OneByte
3623479103, 801360, 1, 5835, 65535, 288, 2, 51, 52, true, , OneByte
3623454353, 462922, 1, 5844, 65535, 288, 2, 0, 0, true, , OneByte
3623454419, 462922, 1, 5844, 65535, 294, 2, 90, ff, true, , OneByte
2546232870, 876919, 1, 5875, 65535, 288, 0, 43, 0, false, 13-14, Unsolvable
3623458478, 876919, 1, 5847, 65535, 511, 2, 30, 43, true, , OneByte
3623458478, 876919, 65537, 5847, 65535, 511, 2, 30, 4e, true, , OneByte
3623458478, 876919, 131073, 5847, 65535, 511, 2, 30, 4d, true, , OneByte
3623458478, 876919, 196609, 5847, 65535, 511, 2, 30, 58, true, , OneByte
3623458478, 876919, 262145, 5847, 65535, 511, 2, 30, 59, true, , OneByte
3623458478, 876919, 327681, 5847, 65535, 511, 2, 30, 49, true, , OneByte
3623458478, 876919, 393217, 5875, 65535, 511, 0, 43, 42, false, 13-14, Unsolvable
3623479664, 129614, 1, 5848, 65535, 288, 2, 41, 41, true, , OneByte
2546327019, 876919, 1, 5849, 65535, 32, 2, 5f, 73, false, , OneByte
3623455343, 194424, 1, 5849, 65535, 32, 2, 5f, 75, false, , OneByte
3623444882, 194424, 1, 5849, 65535, 32, 0, 5f, 0, false, 14-15, Unsolvable
2546264649, 194424, 1, 5849, 65535, 288, 2, 0, 0, true, , OneByte
151029987, 198822, 1, 5850, 65535, 32, 2, 5f, 47, false, , OneByte
3842195558, 129614, 1, 5877, 65535, 32, 2, 42, 45, true, , OneByte
1359269887, 374607, 1, 5850, 65535, 32, 2, 5f, 42, true, , OneByte
4077809662, 374607, 1, 5850, 65535, 32, 2, 5f, 49, false, , OneByte
2546232870, 1012872, 1, 5850, 65535, 32, 0, 5f, 0, false, 14-15, Unsolvable
3623458478, 1012872, 1, 5850, 65535, 511, 2, 5f, 43, true, , OneByte
3623458478, 1012872, 65537, 5896, 65535, 511, 2, 4d, 4e, true, , OneByte
3623458478, 1012872, 131073, 5850, 65535, 511, 2, 5f, 4d, true, , OneByte
3623458478, 1012872, 196609, 5896, 65535, 511, 2, 4d, 58, true, , OneByte
3623458478, 1012872, 262145, 5896, 65535, 511, 2, 4d, 59, true, , OneByte
3623458478, 1012872, 327681, 5896, 65535, 511, 0, 4d, 49, false, 14-15, Unsolvable
3623458478, 1012872, 393217, 5896, 65535, 511, 0, 4d, 42, false, 14-15, Unsolvable
1441259354, 461215, 1, 5851, 65535, 32, 0, 5f, 0, false, 14-15, Unsolvable
2546394141, 461215, 1, 5907, 65535, 36, 2, ffffffec, 1a, true, , OneByte
3623465573, 461215, 1, 5907, 65535, 511, 2, 4d, 52, true, , OneByte
3623465573, 461215, 65537, 5907, 65535, 511, 2, 4d, 51, true, , OneByte
3623465573, 461215, 131073, 5907, 65535, 511, 2, 4d, 50, true, , OneByte
3623465573, 461215, 196609, 5907, 65535, 511, 2, 4d, 4f, true, , OneByte
3623465573, 461215, 262145, 5851, 65535, 511, 2, 5f, 41, true, , OneByte
3623465573, 461215, 327681, 5907, 65535, 511, 2, 4d, 53, true, , OneByte
3623465573, 461215, 393217, 5907, 65535, 511, 2, 4d, 54, true, , OneByte
